customer_id,company_name,segment,industry,company_size,location,annual_revenue,order_frequency,avg_order_value,last_order_days,total_orders,contract_value,employee_count,relationship_years,satisfaction_score,nps_score,preferred_contact,payment_method,has_online_account,has_mobile_app,has_integration,is_active,customer_lifetime_value,avg_monthly_revenue,engagement_score,churn_risk
7469,Mega A.Ş.,Bronze,Sağlık,Küçük Ölçekli,Antalya,14040,14,1002,5,14,9024642,13,5,6.47,10,Mobil Uygulama,Çek,True,False,False,True,56160.0,1170.0,0.37,Orta
7470,Pro A.Ş.,Gold,Teknoloji,Orta Ölçekli,Ankara,141313,12,11776,24,12,3640160,195,11,8.89,7,E-posta,Havale/EFT,True,True,False,True,1243554.4000000001,11776.083333333334,0.56,Düşük
7471,Net A.Ş.,Bronze,Finans,Küçük Ölçekli,Konya,16717,29,576,1,29,4870758,89,8,4.22,6,Telefon,Havale/EFT,True,True,True,True,106988.8,1393.0833333333333,0.48,Yüksek
7472,Grup Holding,Gold,Lojistik,Küçük Ölçekli,Istanbul,41953,22,1906,18,22,3677082,28,2,8.85,5,Web Site,Havale/EFT,False,False,True,True,67124.8,3496.0833333333335,0.36,Düşük
7473,Tech Ltd. Şti.,Silver,Perakende,Küçük Ölçekli,Mersin,14690,20,734,1,20,862364,197,1,7.24,3,E-posta,Havale/EFT,False,True,True,True,11752.0,1224.1666666666667,0.4,Orta
7474,Sistem Ltd. Şti.,Gold,Üretim,Küçük Ölçekli,Izmir,59273,34,1743,3,34,442901,153,5,7.84,8,E-posta,Havale/EFT,True,True,False,True,237092.0,4939.416666666667,0.59,Düşük
7475,Türk Ticaret,Gold,Perakende,Küçük Ölçekli,Ankara,35656,9,3961,24,9,1125024,52,4,10.0,10,Web Site,Kurumsal Kredi Kartı,True,True,False,True,114099.20000000001,2971.3333333333335,0.55,Orta
7476,Anadolu Ltd. Şti.,Premium,Sağlık,Küçük Ölçekli,Izmir,16980,40,424,19,40,1393273,77,18,8.77,7,Telefon,Kurumsal Kredi Kartı,True,True,False,True,244512.0,1415.0,0.7,Düşük
7477,Pro Ticaret,Gold,Hizmet,Küçük Ölçekli,Bursa,47988,25,1919,2,25,4307216,106,3,8.22,8,Web Site,Çek,True,True,True,True,115171.20000000001,3999.0,0.56,Düşük
7478,Mega Teknoloji,Bronze,Perakende,Orta Ölçekli,Istanbul,22094,18,1227,81,18,598071,31,1,8.71,7,Web Site,Vadeli Ödeme,False,True,False,True,17675.2,1841.1666666666667,0.44,Yüksek
7479,Grup Ticaret,Silver,Eğitim,Orta Ölçekli,Mersin,897189,18,49843,13,18,708334,109,3,10.0,7,Telefon,Havale/EFT,True,True,True,True,2153253.6,74765.75,0.58,Düşük
7480,Star Holding,Premium,Eğitim,Küçük Ölçekli,Ankara,22020,20,1101,41,20,4032931,97,1,10.0,6,Web Site,Çek,True,True,True,True,17616.0,1835.0,0.58,Orta
7481,Tech Sanayi,Silver,Perakende,Küçük Ölçekli,Ankara,7504,19,394,99,19,2641985,52,4,10.0,9,Mobil Uygulama,Vadeli Ödeme,True,True,False,True,24012.800000000003,625.3333333333334,0.59,Yüksek
7482,Net Ltd. Şti.,Bronze,Perakende,Küçük Ölçekli,Istanbul,26779,43,622,72,43,952482,97,23,7.0,8,Telefon,Çek,True,True,True,True,492733.60000000003,2231.5833333333335,0.68,Yüksek
7483,Net Holding,Silver,Teknoloji,Küçük Ölçekli,Ankara,5961,10,596,35,10,15330858,39,6,8.05,9,E-posta,Vadeli Ödeme,True,False,False,True,28612.800000000003,496.75,0.41,Orta
7484,Anadolu A.Ş.,Premium,Üretim,Küçük Ölçekli,Izmir,11011,21,524,1,21,1230943,88,3,9.94,3,E-posta,Vadeli Ödeme,True,True,True,True,26426.400000000005,917.5833333333334,0.59,Düşük
7485,Pro Holding,Bronze,Eğitim,Küçük Ölçekli,Ankara,2041,25,81,31,25,5075922,91,12,10.0,6,Telefon,Havale/EFT,False,True,True,True,19593.600000000002,170.08333333333334,0.55,Orta
7486,Star Sanayi,Gold,Hizmet,Orta Ölçekli,Bursa,12405,21,590,3,21,3763343,416,2,8.98,5,Telefon,Vadeli Ödeme,True,True,True,True,19848.0,1033.75,0.56,Düşük
7487,Pro Ticaret,Silver,Üretim,Büyük Ölçekli,Ankara,8582,33,260,17,33,3274920,16,4,10.0,5,Mobil Uygulama,Vadeli Ödeme,True,False,True,True,27462.4,715.1666666666666,0.55,Düşük
7488,Grup Holding,Silver,Eğitim,Küçük Ölçekli,Trabzon,3856,28,137,74,28,2204583,12,9,8.34,9,Mağaza,Vadeli Ödeme,True,True,False,True,27763.2,321.3333333333333,0.6,Yüksek
7489,Sistem Sanayi,Bronze,Hizmet,Büyük Ölçekli,Antalya,12105,28,432,4,28,15618546,39,6,7.7,9,Mobil Uygulama,Çek,True,True,False,True,58104.00000000001,1008.75,0.57,Düşük
7490,Mega Holding,Bronze,Üretim,Küçük Ölçekli,Konya,506,17,29,37,17,1188857,41,1,8.82,7,Mağaza,Çek,False,False,True,True,404.8,42.166666666666664,0.34,Orta
7491,Mega A.Ş.,Bronze,Hizmet,Küçük Ölçekli,Istanbul,36846,24,1535,11,24,4427648,343,12,7.18,6,Mobil Uygulama,Vadeli Ödeme,True,False,True,True,353721.60000000003,3070.5,0.46,Orta
7492,Net Teknoloji,Premium,İnşaat,Küçük Ölçekli,Ankara,23887,27,884,6,27,6498859,677,5,8.93,10,Mobil Uygulama,Çek,True,True,True,False,95548.0,1990.5833333333333,0.6,Düşük
7493,Global A.Ş.,Bronze,Perakende,Küçük Ölçekli,Ankara,9529,27,352,9,27,284743,132,22,8.06,4,Mobil Uygulama,Havale/EFT,True,True,True,True,167710.40000000002,794.0833333333334,0.64,Düşük
7494,Pro Ltd. Şti.,Premium,Teknoloji,Küçük Ölçekli,Izmir,132800,32,4150,16,32,6185220,20,12,6.14,8,Mağaza,Kurumsal Kredi Kartı,False,True,False,False,1274880.0000000002,11066.666666666666,0.46,Orta
7495,Pro Teknoloji,Gold,Perakende,Büyük Ölçekli,Gaziantep,69244,16,4327,50,16,452253,89,4,9.84,6,Mağaza,Kurumsal Kredi Kartı,True,True,True,True,221580.80000000002,5770.333333333333,0.58,Orta
7496,Anadolu Ltd. Şti.,Silver,Eğitim,Küçük Ölçekli,Istanbul,10274,34,302,22,34,4720832,213,8,8.77,7,Mobil Uygulama,Kurumsal Kredi Kartı,True,False,True,True,65753.6,856.1666666666666,0.53,Düşük
7497,Pro Holding,Silver,Hizmet,Orta Ölçekli,Istanbul,52052,34,1530,13,34,1748973,67,8,8.22,9,E-posta,Kurumsal Kredi Kartı,True,True,True,True,333132.80000000005,4337.666666666667,0.62,Düşük
7498,Net Ltd. Şti.,Silver,Teknoloji,Orta Ölçekli,Gaziantep,269861,30,8995,6,30,844706,84,1,9.38,1,Mobil Uygulama,Havale/EFT,True,False,True,True,215888.80000000002,22488.416666666668,0.5,Düşük
7499,Net Ltd. Şti.,Silver,Lojistik,Orta Ölçekli,Istanbul,5790,21,275,9,21,1641688,93,4,9.55,7,Mağaza,Kurumsal Kredi Kartı,True,False,False,False,18528.0,482.5,0.49,Düşük
7500,Star Ticaret,Bronze,İnşaat,Küçük Ölçekli,Bursa,54585,19,2872,88,19,36652301,114,3,9.84,7,Mağaza,Kurumsal Kredi Kartı,True,True,True,True,131004.00000000001,4548.75,0.58,Yüksek
7501,Grup Sanayi,Gold,Lojistik,Küçük Ölçekli,Izmir,7466,18,414,8,18,2624246,104,2,7.36,6,Mobil Uygulama,Kurumsal Kredi Kartı,True,False,True,True,11945.6,622.1666666666666,0.4,Orta
7502,Sistem A.Ş.,Gold,Perakende,Orta Ölçekli,Gaziantep,231173,38,6083,12,38,1407984,75,1,6.88,10,Telefon,Havale/EFT,True,False,False,True,184938.40000000002,19264.416666666668,0.46,Orta
7503,Türk Ltd. Şti.,Bronze,İnşaat,Orta Ölçekli,Istanbul,6056,31,195,21,31,3009708,48,5,7.21,7,Mobil Uygulama,Vadeli Ödeme,True,True,True,True,24224.0,504.6666666666667,0.56,Orta
7504,Grup Teknoloji,Premium,Teknoloji,Küçük Ölçekli,Istanbul,17874,32,558,19,32,987867,52,3,10.0,7,Mağaza,Çek,True,True,True,True,42897.600000000006,1489.5,0.64,Düşük
7505,Mega A.Ş.,Silver,Perakende,Orta Ölçekli,Izmir,148173,45,3292,11,45,1564742,44,1,7.04,8,Mobil Uygulama,Kurumsal Kredi Kartı,True,True,True,True,118538.40000000001,12347.75,0.59,Orta
7506,Pro Ltd. Şti.,Silver,Teknoloji,Orta Ölçekli,Eskişehir,78017,36,2167,1,36,5160482,155,21,10.0,8,Mağaza,Vadeli Ödeme,False,True,True,True,1310685.6,6501.416666666667,0.63,Düşük
7507,Star Sanayi,Silver,Hizmet,Küçük Ölçekli,Ankara,9544,25,381,53,25,3701208,68,27,6.87,6,E-posta,Havale/EFT,True,True,False,True,206150.40000000002,795.3333333333334,0.62,Orta
7508,Net Teknoloji,Silver,Perakende,Orta Ölçekli,Ankara,31996,33,969,3,33,5022792,16,13,6.73,6,Mobil Uygulama,Çek,True,True,True,True,332758.4,2666.3333333333335,0.59,Orta
7509,Global A.Ş.,Gold,Hizmet,Büyük Ölçekli,Antalya,13668,27,506,47,27,6857974,38,2,6.05,1,Telefon,Kurumsal Kredi Kartı,True,True,True,True,21868.800000000003,1139.0,0.5,Orta
7510,Türk Teknoloji,Bronze,Eğitim,Orta Ölçekli,Kayseri,1616,31,52,12,31,1324176,25,6,6.32,10,Mobil Uygulama,Kurumsal Kredi Kartı,True,True,False,True,7756.800000000001,134.66666666666666,0.54,Orta
7511,Mega Ticaret,Premium,Teknoloji,Küçük Ölçekli,Gaziantep,73146,24,3047,73,24,957257,13,9,8.06,0,Web Site,Havale/EFT,True,True,False,True,526651.2000000001,6095.5,0.58,Yüksek
7512,Global Holding,Silver,Teknoloji,Küçük Ölçekli,Samsun,15485,32,483,21,32,5732992,42,1,8.83,7,E-posta,Çek,True,True,False,True,12388.0,1290.4166666666667,0.6,Düşük
7513,Mega A.Ş.,Premium,Teknoloji,Küçük Ölçekli,Istanbul,13326,16,832,1,16,1472367,8,4,9.09,7,Web Site,Kurumsal Kredi Kartı,True,False,True,False,42643.200000000004,1110.5,0.45,Düşük
7514,Türk A.Ş.,Silver,İnşaat,Küçük Ölçekli,Istanbul,187099,17,11005,22,17,6874997,48,7,9.12,9,Mobil Uygulama,Kurumsal Kredi Kartı,True,False,True,True,1047754.4000000001,15591.583333333334,0.47,Düşük
7515,Star A.Ş.,Silver,Perakende,Orta Ölçekli,Antalya,6729,28,240,73,28,5989582,6,2,9.44,2,Mobil Uygulama,Vadeli Ödeme,True,False,True,False,10766.400000000001,560.75,0.5,Yüksek
7516,Türk A.Ş.,Bronze,Hizmet,Orta Ölçekli,Gaziantep,21868,22,994,2,22,1711691,101,1,7.97,6,Web Site,Vadeli Ödeme,True,True,True,False,17494.4,1822.3333333333333,0.53,Düşük
7517,Global Sanayi,Silver,Teknoloji,Büyük Ölçekli,Istanbul,133544,31,4307,19,31,2973779,48,4,5.22,8,Mobil Uygulama,Vadeli Ödeme,True,True,True,True,427340.80000000005,11128.666666666666,0.5,Yüksek
7518,Tech Ticaret,Silver,İnşaat,Küçük Ölçekli,Istanbul,18002,24,750,37,24,2391679,5,3,8.32,10,Telefon,Vadeli Ödeme,False,True,True,True,43204.8,1500.1666666666667,0.46,Orta
7519,Anadolu Ticaret,Bronze,Perakende,Küçük Ölçekli,Konya,5858,20,292,3,20,1038367,173,4,7.51,10,Web Site,Havale/EFT,True,True,True,True,18745.600000000002,488.1666666666667,0.52,Düşük
7520,Net Teknoloji,Silver,Hizmet,Küçük Ölçekli,Istanbul,41313,15,2754,8,15,6582902,14,9,9.45,5,Telefon,Kurumsal Kredi Kartı,True,True,False,True,297453.60000000003,3442.75,0.58,Düşük
7521,Net Teknoloji,Silver,Hizmet,Orta Ölçekli,Ankara,52358,20,2617,2,20,5081108,58,3,9.65,3,Mağaza,Kurumsal Kredi Kartı,True,True,True,True,125659.20000000001,4363.166666666667,0.58,Düşük
7522,Mega Sanayi,Silver,İnşaat,Orta Ölçekli,Izmir,98436,29,3394,25,29,5771948,6,5,7.45,7,Mobil Uygulama,Vadeli Ödeme,True,True,False,True,393744.0,8203.0,0.56,Orta
7523,Pro A.Ş.,Silver,Perakende,Orta Ölçekli,Izmir,437632,15,29175,51,15,7989779,198,11,9.81,1,Web Site,Çek,True,False,True,True,3851161.6,36469.333333333336,0.5,Orta
7524,Global A.Ş.,Bronze,Üretim,Küçük Ölçekli,Adana,8874,15,591,14,15,3889220,35,6,8.36,7,E-posta,Vadeli Ödeme,True,True,True,True,42595.200000000004,739.5,0.54,Düşük
7525,Global Ticaret,Gold,Perakende,Orta Ölçekli,Ankara,53186,16,3324,4,16,10352723,130,7,7.12,10,E-posta,Havale/EFT,True,False,False,True,297841.60000000003,4432.166666666667,0.41,Orta
7526,Türk A.Ş.,Silver,Turizm,Küçük Ölçekli,Antalya,3938,25,157,23,25,2999945,25,6,10.0,9,Mağaza,Vadeli Ödeme,True,True,False,True,18902.4,328.1666666666667,0.62,Düşük
7527,Tech Ltd. Şti.,Silver,Üretim,Büyük Ölçekli,Antalya,71817,27,2659,61,27,9204187,315,3,7.96,2,Web Site,Kurumsal Kredi Kartı,True,True,False,True,172360.80000000002,5984.75,0.56,Yüksek
7528,Anadolu A.Ş.,Bronze,Üretim,Küçük Ölçekli,Izmir,23212,20,1160,27,20,7591003,175,1,9.62,1,Mağaza,Vadeli Ödeme,True,True,False,True,18569.600000000002,1934.3333333333333,0.57,Düşük
7529,Türk Ticaret,Bronze,Hizmet,Büyük Ölçekli,Antalya,13478,10,1347,8,10,4050036,10,3,10.0,7,Web Site,Çek,True,True,False,True,32347.200000000004,1123.1666666666667,0.55,Düşük
7530,Star Holding,Silver,Teknoloji,Orta Ölçekli,Istanbul,10459,23,454,8,23,4057941,15,5,9.33,4,Telefon,Çek,True,False,True,True,41836.0,871.5833333333334,0.49,Düşük
7531,Grup Holding,Silver,Perakende,Büyük Ölçekli,Istanbul,15672,10,1567,13,10,4968281,19,1,7.82,6,Web Site,Vadeli Ödeme,True,True,True,True,12537.6,1306.0,0.48,Düşük
7532,Pro Holding,Gold,Üretim,Orta Ölçekli,Istanbul,56516,16,3532,3,16,1991289,76,9,8.07,8,E-posta,Kurumsal Kredi Kartı,True,False,False,True,406915.2,4709.666666666667,0.44,Düşük
7533,Star A.Ş.,Silver,Turizm,Orta Ölçekli,Istanbul,6204,19,326,24,19,2354220,289,11,5.27,6,Web Site,Kurumsal Kredi Kartı,True,True,False,True,54595.200000000004,517.0,0.48,Yüksek
7534,Star Sanayi,Bronze,Teknoloji,Küçük Ölçekli,Izmir,11116,21,529,108,21,12148648,94,1,7.11,6,Web Site,Kurumsal Kredi Kartı,True,True,True,False,8892.800000000001,926.3333333333334,0.5,Yüksek
7535,Tech A.Ş.,Bronze,İnşaat,Orta Ölçekli,Gaziantep,18067,20,903,49,20,3052216,34,5,9.7,3,Telefon,Havale/EFT,False,True,False,False,72268.0,1505.5833333333333,0.49,Orta
7536,Star Ticaret,Bronze,Perakende,Büyük Ölçekli,Bursa,1750,16,109,24,16,5696538,68,15,8.29,10,Mağaza,Kurumsal Kredi Kartı,True,True,True,True,21000.0,145.83333333333334,0.58,Düşük
7537,Anadolu A.Ş.,Premium,Turizm,Küçük Ölçekli,Konya,11376,12,948,76,12,1909507,29,4,9.29,9,Telefon,Vadeli Ödeme,True,True,True,True,36403.200000000004,948.0,0.54,Yüksek
7538,Türk Holding,Bronze,Teknoloji,Küçük Ölçekli,Ankara,6547,20,327,26,20,7836994,297,11,6.7,6,Mağaza,Havale/EFT,True,True,True,True,57613.600000000006,545.5833333333334,0.53,Orta
7539,Pro A.Ş.,Bronze,Teknoloji,Orta Ölçekli,Ankara,185202,22,8418,49,22,3605165,237,2,8.1,7,Web Site,Kurumsal Kredi Kartı,True,True,False,True,296323.2,15433.5,0.54,Orta
7540,Pro Ticaret,Gold,Hizmet,Küçük Ölçekli,Ankara,11403,20,570,7,20,14264957,314,1,9.11,7,Mağaza,Havale/EFT,True,True,True,True,9122.4,950.25,0.56,Düşük
7541,Anadolu Holding,Silver,Sağlık,Küçük Ölçekli,Istanbul,24309,30,810,7,30,966344,368,10,8.4,5,Web Site,Havale/EFT,True,True,False,True,194472.0,2025.75,0.61,Düşük
7542,Tech Sanayi,Bronze,Sağlık,Orta Ölçekli,Istanbul,3699,24,154,61,24,21116853,16,4,10.0,5,Web Site,Vadeli Ödeme,True,True,False,True,11836.800000000001,308.25,0.61,Yüksek
7543,Türk Holding,Silver,Hizmet,Küçük Ölçekli,Antalya,8247,39,211,8,39,4733620,316,3,7.62,7,Mobil Uygulama,Kurumsal Kredi Kartı,True,False,True,True,19792.800000000003,687.25,0.5,Düşük
7544,Mega Sanayi,Bronze,Hizmet,Büyük Ölçekli,Samsun,2029,17,119,25,17,592135,101,4,8.58,7,Mobil Uygulama,Havale/EFT,True,True,True,True,6492.8,169.08333333333334,0.54,Düşük
7545,Grup Holding,Silver,Perakende,Büyük Ölçekli,Istanbul,72241,27,2675,8,27,1901073,37,7,8.82,7,E-posta,Çek,True,True,True,False,404549.60000000003,6020.083333333333,0.6,Düşük
7546,Pro Teknoloji,Silver,Teknoloji,Küçük Ölçekli,Istanbul,3619,26,139,29,26,5374457,73,4,7.1,9,Web Site,Kurumsal Kredi Kartı,True,True,True,True,11580.800000000001,301.5833333333333,0.53,Orta
7547,Tech Sanayi,Bronze,Teknoloji,Orta Ölçekli,Konya,68690,22,3122,19,22,598928,13,3,6.57,1,Mobil Uygulama,Kurumsal Kredi Kartı,True,False,True,True,164856.00000000003,5724.166666666667,0.4,Orta
7548,Pro A.Ş.,Silver,Üretim,Orta Ölçekli,Istanbul,53325,13,4101,52,13,5320127,36,12,8.92,10,Telefon,Havale/EFT,True,False,True,True,511920.00000000006,4443.75,0.47,Orta
7549,Anadolu Holding,Bronze,Üretim,Küçük Ölçekli,Gaziantep,15736,19,828,45,19,4306837,112,5,9.72,8,Web Site,Vadeli Ödeme,True,False,False,True,62944.0,1311.3333333333333,0.49,Orta
7550,Global A.Ş.,Silver,Sağlık,Küçük Ölçekli,Bursa,108267,15,7217,9,15,4439042,37,5,9.36,9,E-posta,Vadeli Ödeme,False,True,False,True,433068.0,9022.25,0.46,Düşük
7551,Pro Ticaret,Silver,Sağlık,Küçük Ölçekli,Eskişehir,2777671,45,61726,22,45,4526544,45,5,9.59,8,Telefon,Havale/EFT,True,True,False,True,11110684.0,231472.58333333334,0.69,Düşük
7552,Tech Teknoloji,Premium,Perakende,Küçük Ölçekli,Ankara,112710,30,3757,119,30,427343,122,3,7.69,6,Web Site,Havale/EFT,True,True,False,False,270504.00000000006,9392.5,0.56,Yüksek
7553,Sistem Holding,Gold,Eğitim,Küçük Ölçekli,Bursa,7388,36,205,23,36,3731329,43,16,7.28,7,E-posta,Havale/EFT,True,False,False,True,94566.40000000001,615.6666666666666,0.53,Orta
7554,Net Holding,Silver,Perakende,Küçük Ölçekli,Izmir,246680,30,8222,18,30,970059,8,15,8.14,7,Telefon,Çek,True,True,False,True,2960160.0,20556.666666666668,0.63,Düşük
7555,Mega Holding,Bronze,Sağlık,Büyük Ölçekli,Antalya,23295,27,862,2,27,2895359,92,7,10.0,5,Mobil Uygulama,Kurumsal Kredi Kartı,True,True,False,True,130452.00000000001,1941.25,0.64,Düşük
7556,Pro Ticaret,Gold,Perakende,Orta Ölçekli,Ankara,940786,32,29399,26,32,1164857,233,3,9.55,10,Telefon,Kurumsal Kredi Kartı,True,True,False,True,2257886.4000000004,78398.83333333333,0.63,Düşük
7557,Türk Holding,Gold,Sağlık,Orta Ölçekli,Istanbul,18559,28,662,87,28,2617121,177,2,6.59,6,Mağaza,Kurumsal Kredi Kartı,True,False,True,True,29694.4,1546.5833333333333,0.42,Yüksek
7558,Net Teknoloji,Gold,Hizmet,Büyük Ölçekli,Izmir,271224,24,11301,72,24,3941676,50,17,9.28,2,Web Site,Kurumsal Kredi Kartı,False,True,True,True,3688646.4000000004,22602.0,0.55,Yüksek
7559,Mega A.Ş.,Silver,Hizmet,Orta Ölçekli,Izmir,26425,14,1887,38,14,761591,24,3,10.0,7,Web Site,Vadeli Ödeme,True,True,True,True,63420.00000000001,2202.0833333333335,0.57,Orta
7560,Mega Ltd. Şti.,Bronze,Sağlık,Küçük Ölçekli,Konya,947847,20,47392,13,20,7688639,19,3,10.0,4,E-posta,Havale/EFT,True,True,False,True,2274832.8000000003,78987.25,0.59,Düşük
7561,Sistem Ltd. Şti.,Silver,Perakende,Orta Ölçekli,Adana,17325,18,962,41,18,7229697,45,15,7.5,9,E-posta,Havale/EFT,True,True,True,True,207900.0,1443.75,0.56,Orta
7562,Sistem Sanayi,Silver,Perakende,Orta Ölçekli,Bursa,2385273,27,88343,25,27,1877483,19,2,10.0,1,Mobil Uygulama,Kurumsal Kredi Kartı,True,True,True,True,3816436.8000000003,198772.75,0.62,Düşük
7563,Grup Teknoloji,Silver,Üretim,Küçük Ölçekli,Istanbul,51126,23,2222,25,23,2398216,109,2,8.8,2,Mobil Uygulama,Çek,True,True,False,True,81801.6,4260.5,0.56,Düşük
7564,Mega Holding,Premium,Finans,Küçük Ölçekli,Adana,196170,41,4784,52,41,8995962,375,3,7.56,8,Telefon,Çek,True,True,True,True,470808.00000000006,16347.5,0.6,Orta
7565,Türk A.Ş.,Silver,Teknoloji,Küçük Ölçekli,Izmir,338683,20,16934,9,20,3390845,11,15,9.12,4,Telefon,Havale/EFT,True,False,False,True,4064196.0,28223.583333333332,0.52,Düşük
7566,Pro Ticaret,Silver,Teknoloji,Küçük Ölçekli,Mersin,8108,27,300,27,27,556213,50,1,10.0,7,Mağaza,Vadeli Ödeme,True,True,True,True,6486.400000000001,675.6666666666666,0.61,Düşük
7567,Net Ltd. Şti.,Silver,Hizmet,Küçük Ölçekli,Kayseri,113093,23,4917,28,23,3969694,451,5,7.45,8,Web Site,Vadeli Ödeme,True,False,True,True,452372.0,9424.416666666666,0.44,Orta
7568,Pro Holding,Bronze,Üretim,Küçük Ölçekli,Istanbul,11358,26,436,78,26,6646619,7,5,9.1,10,Telefon,Vadeli Ödeme,True,False,True,True,45432.0,946.5,0.5,Yüksek
7569,Star Sanayi,Bronze,Hizmet,Küçük Ölçekli,Gaziantep,22104,29,762,1,29,20153942,10,7,7.27,6,Mağaza,Havale/EFT,True,False,True,True,123782.40000000001,1842.0,0.46,Orta
7570,Tech Ltd. Şti.,Bronze,Finans,Küçük Ölçekli,Istanbul,19959,22,907,20,22,848285,50,2,6.79,6,Telefon,Çek,True,True,True,False,31934.4,1663.25,0.5,Orta
7571,Global Sanayi,Bronze,Hizmet,Küçük Ölçekli,Ankara,41584,38,1094,10,38,2359899,47,2,7.39,2,Telefon,Vadeli Ödeme,True,False,True,True,66534.40000000001,3465.3333333333335,0.48,Orta
7572,Global Ticaret,Bronze,Perakende,Küçük Ölçekli,Izmir,39031,22,1774,55,22,1519341,156,2,7.19,2,Mobil Uygulama,Vadeli Ödeme,True,True,False,False,62449.600000000006,3252.5833333333335,0.51,Orta
7573,Tech Ticaret,Silver,Perakende,Küçük Ölçekli,Istanbul,11153,11,1013,11,11,6147407,55,4,8.64,7,Mobil Uygulama,Vadeli Ödeme,True,True,True,True,35689.6,929.4166666666666,0.52,Düşük
7574,Türk Ticaret,Premium,Hizmet,Orta Ölçekli,Adana,66407,21,3162,10,21,17557082,52,3,7.31,8,E-posta,Vadeli Ödeme,True,True,True,True,159376.80000000002,5533.916666666667,0.52,Orta
7575,Türk Ltd. Şti.,Silver,Sağlık,Küçük Ölçekli,Istanbul,796,18,44,34,18,7158466,101,5,10.0,8,Web Site,Kurumsal Kredi Kartı,True,False,False,True,3184.0,66.33333333333333,0.49,Orta
7576,Sistem Ltd. Şti.,Bronze,Perakende,Küçük Ölçekli,Istanbul,77817,21,3705,10,21,2013745,129,7,7.32,8,Mobil Uygulama,Vadeli Ödeme,True,True,False,True,435775.20000000007,6484.75,0.53,Orta
7577,Mega A.Ş.,Premium,Lojistik,Küçük Ölçekli,Antalya,698858,20,34942,16,20,4759156,654,9,8.78,7,Web Site,Çek,True,True,True,True,5031777.600000001,58238.166666666664,0.58,Düşük
7578,Mega Sanayi,Premium,Teknoloji,Büyük Ölçekli,Bursa,73293,27,2714,1,27,3106059,55,4,10.0,8,E-posta,Kurumsal Kredi Kartı,True,True,True,True,234537.6,6107.75,0.62,Düşük
7579,Sistem Holding,Premium,Hizmet,Orta Ölçekli,Kayseri,4950,27,183,14,27,10550221,65,5,8.03,5,Mağaza,Çek,True,True,False,True,19800.0,412.5,0.57,Düşük
7580,Anadolu Sanayi,Silver,Perakende,Orta Ölçekli,Bursa,80558,14,5754,37,14,6195445,13,2,9.0,8,E-posta,Vadeli Ödeme,False,False,False,True,128892.8,6713.166666666667,0.33,Orta
7581,Global Teknoloji,Silver,İnşaat,Küçük Ölçekli,Bursa,8405,37,227,25,37,3140416,53,6,10.0,8,E-posta,Havale/EFT,True,False,True,True,40344.00000000001,700.4166666666666,0.57,Düşük
7582,Net Holding,Gold,Eğitim,Küçük Ölçekli,Ankara,52117,38,1371,5,38,2129657,17,21,9.06,7,Mağaza,Havale/EFT,True,True,False,True,875565.6000000001,4343.083333333333,0.71,Düşük
7583,Grup Ticaret,Premium,Perakende,Orta Ölçekli,Istanbul,153976,34,4528,52,34,2737787,98,9,6.58,8,Web Site,Vadeli Ödeme,True,False,True,True,1108627.2,12831.333333333334,0.47,Orta
7584,Mega Sanayi,Silver,Turizm,Küçük Ölçekli,Istanbul,59993,18,3332,13,18,7171339,111,3,9.45,4,E-posta,Havale/EFT,False,False,False,True,143983.2,4999.416666666667,0.37,Düşük
7585,Pro Ltd. Şti.,Gold,Teknoloji,Büyük Ölçekli,Izmir,200600,25,8024,64,25,1377177,202,4,10.0,7,Mağaza,Çek,True,True,True,True,641920.0,16716.666666666668,0.62,Yüksek
7586,Mega Ltd. Şti.,Gold,Sağlık,Orta Ölçekli,Bursa,49382,20,2469,56,20,3013190,15,1,7.51,9,E-posta,Çek,True,False,False,True,39505.600000000006,4115.166666666667,0.41,Orta
7587,Pro A.Ş.,Silver,Eğitim,Orta Ölçekli,Ankara,34281,22,1558,5,22,9841296,56,4,10.0,6,Mobil Uygulama,Çek,False,True,False,True,109699.20000000001,2856.75,0.5,Düşük
7588,Star Holding,Silver,Sağlık,Küçük Ölçekli,Adana,79818,23,3470,73,23,350337,74,4,9.4,9,E-posta,Çek,True,False,False,True,255417.6,6651.5,0.49,Yüksek
